1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
775.2808, 762.5773, 763.9474, 763.2874, 762.3198, 760.1121, 760.2696, 760.7822, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1283, 16688
775.2309, 762.6148, 764.0899, 763.5049, 762.4323, 760.2571, 760.3596, 760.9072, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 483, 1268, 16835
775.3008, 762.7648, 764.0300, 763.5524, 762.3973, 760.2121, 760.2695, 760.9321, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1253, 16987
775.7534, 762.8073, 763.9174, 763.2549, 762.4099, 760.1896, 760.2571, 760.7297, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1235, 17137
775.9234, 763.1248, 763.8724, 763.1899, 762.2022, 760.0546, 760.1596, 760.5896, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1220, 17287
775.7634, 762.7549, 764.2449, 763.6599, 762.4673, 760.2696, 760.3547, 760.8146, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1202, 17436
775.3934, 762.6098, 763.6548, 763.2398, 762.0623, 759.9121, 760.0220, 760.5646, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 483, 1187, 17586
774.7534, 762.2373, 763.8224, 763.3599, 762.2098, 760.0396, 760.1421, 760.7471, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1172, 17736
774.8159, 762.5473, 764.0549, 763.3999, 762.4948, 760.3896, 760.4172, 760.9272, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 483, 1154, 17887
775.0784, 762.6873, 764.2349, 763.7499, 762.6648, 760.4996, 760.6321, 761.1321, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1130, 18113
775.1658, 762.9323, 764.4024, 763.9749, 762.8298, 760.6522, 760.6597, 761.2446, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1106, 18338
775.0709, 762.9448, 764.3750, 764.0099, 762.8373, 760.5872, 760.7396, 761.2897, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1091, 18486
775.1559, 762.9898, 764.6050, 764.0024, 763.0823, 760.8846, 760.9471, 761.4122, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1073, 18636
775.3984, 763.1498, 764.1125, 763.6774, 762.6223, 760.4146, 760.4446, 760.9772, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1058, 18787
775.3508, 763.1599, 764.2650, 763.8524, 762.7123, 760.4797, 760.5046, 761.0797, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1043, 18936
775.2183, 763.0723, 763.9199, 763.6099, 762.4423, 760.2396, 760.2596, 760.8621, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1025, 19087
775.2584, 763.0598, 763.8824, 763.5974, 762.4398, 760.1346, 760.2221, 760.8246, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1001, 19313
775.0833, 763.2773, 764.0174, 763.5124, 762.3923, 760.1446, 760.1621, 760.7971, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 986, 19461
775.3334, 763.2048, 763.9775, 763.5623, 762.4924, 760.2021, 760.4797, 761.0347, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 968, 19612
775.3334, 763.2998, 763.9949, 763.5523, 762.4498, 760.2396, 760.2046, 760.8347, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 944, 19836
776.0010, 763.6074, 764.0574, 763.4749, 762.3172, 760.0671, 760.0370, 760.6821, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 483, 929, 19987
777.2160, 763.9424, 764.0249, 763.0073, 762.1198, 759.9370, 759.8721, 760.3221, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 483, 914, 20137
782.5440, 765.8776, 763.9549, 762.7798, 761.6872, 759.4195, 759.2945, 759.7045, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 887, 20362
802.9658, 774.7559, 768.0778, 764.8250, 762.6298, 759.8970, 759.2296, 759.5270, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 461, 872, 20512
815.2418, 779.5063, 770.4429, 766.5377, 763.7299, 760.7896, 760.3271, 760.1896, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 393, 857, 20661
814.8542, 779.0562, 770.8555, 767.1127, 764.5500, 761.4372, 760.8171, 760.3371, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 313, 842, 20812
810.1689, 777.5786, 770.5180, 767.0627, 764.3149, 761.2747, 760.7446, 760.2571, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 169, 815, 21037
798.6353, 773.3607, 769.1003, 766.3601, 763.6999, 760.8771, 760.4846, 760.2621, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 140, 800, 21187
798.8828, 773.6058, 768.5253, 766.0251, 763.3948, 760.7471, 760.3870, 760.1995, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 140, 785, 21336
