1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
770.7254, 764.4949, 764.1475, 763.5974, 762.3273, 760.7596, 761.5847, 760.2846, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -40, 12849
770.7430, 764.8275, 764.3074, 763.7349, 762.4598, 760.9022, 761.7372, 760.5021, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -58, 12997
770.5630, 764.7124, 763.9349, 763.3223, 762.1748, 760.8397, 761.5897, 760.3121, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -73, 13147
770.5105, 764.3975, 763.8899, 763.3524, 762.1672, 760.6746, 761.4622, 760.1871, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -88, 13297
770.4630, 764.4675, 763.7099, 763.2374, 762.0698, 760.5271, 761.3397, 760.0296, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -106, 13449
770.4005, 764.1650, 763.7249, 763.2649, 762.1098, 760.5996, 761.3723, 760.1470, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -130, 13672
770.6180, 764.5474, 763.6624, 763.0399, 762.0447, 760.7497, 761.5898, 760.2496, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -145, 13822
770.6805, 764.3950, 763.5298, 762.9774, 761.9797, 760.5120, 761.3547, 760.0471, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -163, 13971
770.7454, 764.3699, 763.5623, 763.0323, 761.9748, 760.4871, 761.3297, 760.0396, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -178, 14122
770.6155, 764.2449, 763.5324, 763.0048, 761.9498, 760.4246, 761.3072, 760.0596, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -193, 14273
770.7780, 764.8325, 763.7173, 763.0399, 762.0473, 760.6622, 761.4897, 760.1721, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -211, 14422
770.5579, 764.4849, 763.7524, 762.9973, 762.0698, 760.7222, 761.5747, 760.2271, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -226, 14572
770.7805, 764.4324, 763.7449, 763.0798, 762.0972, 760.6472, 761.4672, 760.2296, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -250, 14797
770.3930, 764.4150, 763.7124, 763.1074, 762.0823, 760.6146, 761.4922, 760.2346, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -268, 14948
770.3930, 764.4150, 763.8099, 763.2198, 762.0823, 760.6146, 761.4922, 760.2346, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -283, 15100
770.4080, 764.4725, 763.5524, 762.9073, 761.9947, 760.7347, 761.5847, 760.2346, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1436, 15249
770.4555, 764.3950, 763.5799, 763.0173, 761.9897, 760.5947, 761.5322, 760.2421, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1412, 15473
770.3054, 764.4050, 763.5174, 762.9949, 761.9822, 760.5696, 761.5097, 760.1596, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1397, 15622
770.3154, 764.6750, 763.6948, 762.9123, 762.0872, 760.8721, 761.7922, 760.3596, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1364, 15922
770.3005, 764.3100, 763.5524, 762.9123, 761.9672, 760.5996, 761.5947, 760.2421, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1349, 16073
770.2779, 764.2175, 763.5298, 762.9173, 761.9973, 760.6247, 761.6396, 760.2321, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1331, 16224
